0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108
Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2017,1,1,4,3,2017-01-04,B6,20409,B6,N950JB,1,12478,1247803,31703,JFK,New York; NY,NY,36,New York,22,11697,1169704,32467,FLL,Fort Lauderdale; FL,FL,12,Florida,33,842,845,3,3,0,0,0800-0859,18,903,1140,8,1203,1148,-15,0,0,-1,1200-1259,0,,0,201,183,157,1,1069,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,29,7,2017-01-29,NK,20416,NK,N904NK,734,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,2030,2020,-10,0,0,-1,2000-2059,15,2035,2348,20,2359,8,9,9,0,0,2300-2359,0,,0,149,168,133,1,986,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,7,2017-01-22,F9,20436,F9,N708FR,1670,13204,1320402,31454,MCO,Orlando; FL,FL,12,Florida,33,14100,1410002,34100,PHL,Philadelphia; PA,PA,42,Pennsylvania,23,705,702,-3,0,0,-1,0700-0759,18,720,914,11,931,925,-6,0,0,-1,0900-0959,0,,0,146,143,114,1,861,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,OO,20304,OO,N492SW,3137,12884,1288403,32884,LAN,Lansing; MI,MI,26,Michigan,43,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1101,1045,-16,0,0,-2,1100-1159,11,1056,1033,15,1114,1048,-26,0,0,-2,1100-1159,0,,0,73,63,37,1,179,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,EV,20366,EV,N914EV,5127,11996,1199603,31871,GSP,Greer; SC,SC,45,South Carolina,37,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,620,631,11,11,0,0,0600-0659,10,641,720,7,723,727,4,4,0,0,0700-0759,0,,0,63,56,39,1,153,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,7,2017-01-22,DL,19790,DL,N303DN,1970,11697,1169704,32467,FLL,Fort Lauderdale; FL,FL,12,Florida,33,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1550,1558,8,8,0,0,1500-1559,10,1608,1757,17,1749,1814,25,25,1,1,1700-1759,0,,0,119,136,109,1,581,3,0,0,17,0,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,AA,19805,AA,N974AA,1783,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,905,859,-6,0,0,-1,0900-0959,12,911,1139,4,1209,1143,-26,0,0,-2,1200-1259,0,,0,124,104,88,1,651,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,3,2017-01-11,WN,19393,WN,N959WN,435,12339,1233904,32337,IND,Indianapolis; IN,IN,18,Indiana,42,11278,1127803,30852,DCA,Washington; DC,VA,51,Virginia,38,1830,1825,-5,0,0,-1,1800-1859,11,1836,1945,5,2000,1950,-10,0,0,-1,2000-2059,0,,0,90,85,69,1,500,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,2,2017-01-03,DL,19790,DL,N925AT,86,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,1405,1403,-2,0,0,-1,1400-1459,11,1414,1637,10,1646,1647,1,1,0,0,1600-1659,0,,0,101,104,83,1,528,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,24,2,2017-01-24,DL,19790,DL,N841DN,2812,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,14057,1405702,34057,PDX,Portland; OR,OR,41,Oregon,92,1006,1006,0,0,0,0,1000-1059,17,1023,1216,8,1237,1224,-13,0,0,-1,1200-1259,0,,0,331,318,293,1,2172,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,6,5,2017-01-06,WN,19393,WN,N626SW,3905,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,1945,2008,23,23,1,1,1900-1959,17,2025,2106,6,2055,2112,17,17,1,1,2000-2059,0,,0,130,124,101,1,680,3,9,0,0,0,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,DL,19790,DL,N380DA,1444,11193,1119302,33105,CVG,Cincinnati; OH,KY,21,Kentucky,52,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1650,1650,0,0,0,0,1600-1659,18,1708,1821,10,1835,1831,-4,0,0,-1,1800-1859,0,,0,105,101,73,1,373,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,31,2,2017-01-31,DL,19790,DL,N965DL,1895,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,14100,1410002,34100,PHL,Philadelphia; PA,PA,42,Pennsylvania,23,1000,1001,1,1,0,0,1000-1059,17,1018,1143,8,1200,1151,-9,0,0,-1,1200-1259,0,,0,120,110,85,1,666,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,5,2017-01-13,UA,19977,UA,N18243,1788,13204,1320402,31454,MCO,Orlando; FL,FL,12,Florida,33,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,1200,1210,10,10,0,0,1200-1259,11,1221,1322,8,1341,1330,-11,0,0,-1,1300-1359,0,,0,161,140,121,1,854,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,AA,19805,AA,N3LMAA,1380,11057,1105703,31057,CLT,Charlotte; NC,NC,37,North Carolina,36,11618,1161802,31703,EWR,Newark; NJ,NJ,34,New Jersey,21,2010,2131,81,81,1,5,2000-2059,19,2150,2307,11,2207,2318,71,71,1,4,2200-2259,0,,0,117,107,77,1,529,3,0,0,71,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,5,2017-01-13,WN,19393,WN,N7837A,393,14679,1467903,33570,SAN,San Diego; CA,CA,6,California,91,12191,1219102,31453,HOU,Houston; TX,TX,48,Texas,74,1340,1341,1,1,0,0,1300-1359,22,1403,1846,4,1835,1850,15,15,1,1,1800-1859,0,,0,175,189,163,1,1313,6,0,0,15,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,DL,19790,DL,N365NW,2559,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,13486,1348602,33486,MSO,Missoula; MT,MT,30,Montana,84,2025,2025,0,0,0,0,2000-2059,11,2036,2155,6,2245,2201,-44,0,0,-2,2200-2259,0,,0,200,156,139,1,1013,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,27,5,2017-01-27,EV,20366,EV,N14902,4400,11775,1177502,31775,FSD,Sioux Falls; SD,SD,46,South Dakota,67,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1115,1112,-3,0,0,-1,1100-1159,9,1121,1239,10,1305,1249,-16,0,0,-2,1300-1359,0,,0,110,97,78,1,462,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,4,2017-01-12,WN,19393,WN,N746SW,1168,13891,1389101,32575,ONT,Ontario; CA,CA,6,California,91,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,820,817,-3,0,0,-1,0800-0859,8,825,1010,9,1030,1019,-11,0,0,-1,1000-1059,0,,0,70,62,45,1,325,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,4,2017-01-05,WN,19393,WN,N725SW,4640,14908,1490803,32575,SNA,Santa Ana; CA,CA,6,California,91,14057,1405702,34057,PDX,Portland; OR,OR,41,Oregon,92,1835,1843,8,8,0,0,1800-1859,8,1851,2103,4,2055,2107,12,12,0,0,2000-2059,0,,0,140,144,132,1,859,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,7,2017-01-08,UA,19977,UA,N75436,1598,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1448,1703,135,135,1,9,1400-1459,14,1717,1829,5,1643,1834,111,111,1,7,1600-1659,0,,0,175,151,132,1,867,4,0,0,7,0,104,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,28,6,2017-01-28,UA,19977,UA,N481UA,1979,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,11618,1161802,31703,EWR,Newark; NJ,NJ,34,New Jersey,21,858,854,-4,0,0,-1,0800-0859,17,911,1253,13,1321,1306,-15,0,0,-1,1300-1359,0,,0,203,192,162,1,1400,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,1,2017-01-09,OO,20304,OO,N170PQ,4723,14869,1486903,34614,SLC,Salt Lake City; UT,UT,49,Utah,87,12954,1295403,32575,LGB,Long Beach; CA,CA,6,California,91,1701,1657,-4,0,0,-1,1700-1759,25,1722,1802,3,1802,1805,3,3,0,0,1800-1859,0,,0,121,128,100,1,588,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,1,2017-01-02,AS,19930,AS,N519AS,67,14747,1474703,30559,SEA,Seattle; WA,WA,53,Washington,93,12819,1281902,31401,KTN,Ketchikan; AK,AK,2,Alaska,1,1445,1449,4,4,0,0,1400-1459,10,1459,1535,5,1553,1540,-13,0,0,-1,1500-1559,0,,0,128,111,96,1,680,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,1,2017-01-09,DL,19790,DL,N983DL,1778,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,13244,1324402,33244,MEM,Memphis; TN,TN,47,Tennessee,54,1641,1641,0,0,0,0,1600-1659,13,1654,1654,9,1705,1703,-2,0,0,-1,1700-1759,0,,0,84,82,60,1,332,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,2,2017-01-17,B6,20409,B6,N566JB,1980,12954,1295403,32575,LGB,Long Beach; CA,CA,6,California,91,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,1840,1853,13,13,0,0,1800-1859,8,1901,1949,5,1944,1954,10,10,0,0,1900-1959,0,,0,64,61,48,1,231,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,EV,20366,EV,N11544,4145,11637,1163703,31637,FAR,Fargo; ND,ND,38,North Dakota,66,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1130,1122,-8,0,0,-1,1100-1159,9,1131,1257,10,1325,1307,-18,0,0,-2,1300-1359,0,,0,115,105,86,1,557,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,24,2,2017-01-24,UA,19977,UA,N28478,832,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,1825,1824,-1,0,0,-1,1800-1859,13,1837,2002,11,2016,2013,-3,0,0,-1,2000-2059,0,,0,231,229,205,1,1379,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,1,2017-01-09,DL,19790,DL,N815DN,1554,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,1510,1551,41,41,1,2,1500-1559,18,1609,2241,9,2228,2250,22,22,1,1,2200-2259,0,,0,258,239,212,1,1946,8,5,0,0,0,17,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,UA,19977,UA,N445UA,1765,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,2130,2120,-10,0,0,-1,2100-2159,13,2133,2232,12,2255,2244,-11,0,0,-1,2200-2259,0,,0,205,204,179,1,1222,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,3,2017-01-04,NK,20416,NK,N603NK,262,11697,1169704,32467,FLL,Fort Lauderdale; FL,FL,12,Florida,33,10158,1015804,30158,ACY,Atlantic City; NJ,NJ,34,New Jersey,21,1420,1413,-7,0,0,-1,1400-1459,19,1432,1641,5,1643,1646,3,3,0,0,1600-1659,0,,0,143,153,129,1,977,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,6,2017-01-14,AA,19805,AA,N369AA,7,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,13830,1383002,33830,OGG,Kahului; HI,HI,15,Hawaii,2,905,903,-2,0,0,-1,0900-0959,32,935,1304,10,1345,1314,-31,0,0,-2,1300-1359,0,,0,520,491,449,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,WN,19393,WN,N906WN,1205,13158,1315802,33158,MAF,Midland/Odessa; TX,TX,48,Texas,74,11259,1125903,30194,DAL,Dallas; TX,TX,48,Texas,74,1855,1850,-5,0,0,-1,1800-1859,7,1857,1949,6,2005,1955,-10,0,0,-1,2000-2059,0,,0,70,65,52,1,319,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,7,2017-01-08,UA,19977,UA,N214UA,300,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,12173,1217302,32134,HNL,Honolulu; HI,HI,15,Hawaii,2,1310,1424,74,74,1,4,1300-1359,19,1443,1743,4,1652,1747,55,55,1,3,1600-1659,0,,0,342,323,300,1,2398,10,0,38,0,0,17,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,2,2017-01-03,OO,20304,OO,N803SK,4623,15016,1501603,31123,STL,St. Louis; MO,MO,29,Missouri,64,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,1718,2020,182,182,1,12,1700-1759,11,2031,2143,3,1909,2146,157,157,1,10,1900-1959,0,,0,111,86,72,1,448,2,0,0,0,0,157,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,30,1,2017-01-30,WN,19393,WN,N7713A,1421,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,930,930,0,0,0,0,0900-0959,11,941,1138,7,1155,1145,-10,0,0,-1,1100-1159,0,,0,145,135,117,1,946,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,29,7,2017-01-29,WN,19393,WN,N756SA,3615,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,13487,1348702,31650,MSP,Minneapolis; MN,MN,27,Minnesota,63,1350,1345,-5,0,0,-1,1300-1359,15,1400,1517,21,1535,1538,3,3,0,0,1500-1559,0,,0,165,173,137,1,907,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,24,2,2017-01-24,EV,20366,EV,N27152,4069,10781,1078103,30781,BTR,Baton Rouge; LA,LA,22,Louisiana,72,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,1535,1521,-14,0,0,-1,1500-1559,11,1532,1622,6,1649,1628,-21,0,0,-2,1600-1659,0,,0,74,67,50,1,253,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,7,2017-01-22,AA,19805,AA,N868AA,2639,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,1025,1036,11,11,0,0,1000-1059,10,1046,1312,5,1305,1317,12,12,0,0,1300-1359,0,,0,280,281,266,1,1846,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,26,4,2017-01-26,EV,20366,EV,N925EV,5480,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,11308,1130802,31308,DHN,Dothan; AL,AL,1,Alabama,51,1346,1341,-5,0,0,-1,1300-1359,19,1400,1333,4,1348,1337,-11,0,0,-1,1300-1359,0,,0,62,56,33,1,170,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,2,2017-01-10,UA,19977,UA,N57439,3,12266,1226603,31453,IAH,Houston; TX,TX,48,Texas,74,11697,1169704,32467,FLL,Fort Lauderdale; FL,FL,12,Florida,33,2000,2004,4,4,0,0,2000-2059,12,2016,2314,5,2325,2319,-6,0,0,-1,2300-2359,0,,0,145,135,118,1,966,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,7,6,2017-01-07,AA,19805,AA,N170AA,431,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,12889,1288903,32211,LAS,Las Vegas; NV,NV,32,Nevada,85,2040,2041,1,1,0,0,2000-2059,21,2102,2133,6,2137,2139,2,2,0,0,2100-2159,0,,0,177,178,151,1,1055,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,5,2017-01-13,AA,19805,AA,N975AA,452,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,11057,1105703,31057,CLT,Charlotte; NC,NC,37,North Carolina,36,45,44,-1,0,0,-1,0001-0559,33,117,812,7,831,819,-12,0,0,-1,0800-0859,0,,0,286,275,235,1,2125,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,UA,19977,UA,N69813,1447,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,12892,1289204,32575,LAX,Los Angeles; CA,CA,6,California,91,2105,2110,5,5,0,0,2100-2159,17,2127,2217,31,2245,2248,3,3,0,0,2200-2259,0,,0,100,98,50,1,337,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,5,2017-01-20,NK,20416,NK,N526NK,971,11298,1129804,30194,DFW,Dallas/Fort Worth; TX,TX,48,Texas,74,14107,1410702,30466,PHX,Phoenix; AZ,AZ,4,Arizona,81,2326,2350,24,24,1,1,2300-2359,12,2,105,5,55,110,15,15,1,1,0001-0559,0,,0,149,140,123,1,868,4,1,0,1,0,13,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,4,2017-01-12,HA,19690,HA,N488HA,214,12982,1298202,32982,LIH,Lihue; HI,HI,15,Hawaii,2,12173,1217302,32134,HNL,Honolulu; HI,HI,15,Hawaii,2,1832,1825,-7,0,0,-1,1800-1859,6,1831,1850,4,1906,1854,-12,0,0,-1,1900-1959,0,,0,34,29,19,1,102,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,1,2017-01-23,VX,21171,VX,N631VA,744,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,14747,1474703,30559,SEA,Seattle; WA,WA,53,Washington,93,1430,1507,37,37,1,2,1400-1459,11,1518,1651,9,1630,1700,30,30,1,2,1600-1659,0,,0,120,113,93,1,679,3,0,0,0,0,30,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,24,2,2017-01-24,HA,19690,HA,N483HA,280,12982,1298202,32982,LIH,Lihue; HI,HI,15,Hawaii,2,13830,1383002,33830,OGG,Kahului; HI,HI,15,Hawaii,2,1043,1034,-9,0,0,-1,1000-1059,6,1040,1114,6,1130,1120,-10,0,0,-1,1100-1159,0,,0,47,46,34,1,201,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,4,2017-01-12,DL,19790,DL,N962DN,869,14986,1498603,34986,SRQ,Sarasota/Bradenton; FL,FL,12,Florida,33,10397,1039705,30397,ATL,Atlanta; GA,GA,13,Georgia,34,555,548,-7,0,0,-1,0001-0559,11,559,707,5,734,712,-22,0,0,-2,0700-0759,0,,0,99,84,68,1,444,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,25,3,2017-01-25,WN,19393,WN,N956WN,4890,14893,1489302,33192,SMF,Sacramento; CA,CA,6,California,91,13891,1389101,32575,ONT,Ontario; CA,CA,6,California,91,1115,1109,-6,0,0,-1,1100-1159,6,1115,1210,6,1230,1216,-14,0,0,-1,1200-1259,0,,0,75,67,55,1,390,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,26,4,2017-01-26,B6,20409,B6,N229JB,1182,14524,1452401,34524,RIC,Richmond; VA,VA,51,Virginia,38,10721,1072102,30721,BOS,Boston; MA,MA,25,Massachusetts,13,1730,1723,-7,0,0,-1,1700-1759,9,1732,1838,7,1900,1845,-15,0,0,-1,1900-1959,0,,0,90,82,66,1,474,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,26,4,2017-01-26,DL,19790,DL,N986AT,1851,11433,1143302,31295,DTW,Detroit; MI,MI,26,Michigan,43,10423,1042302,30423,AUS,Austin; TX,TX,48,Texas,74,2039,2102,23,23,1,1,2000-2059,22,2124,2324,6,2322,2330,8,8,0,0,2300-2359,0,,0,223,208,180,1,1149,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,27,5,2017-01-27,WN,19393,WN,N940WN,1133,13232,1323202,30977,MDW,Chicago; IL,IL,17,Illinois,41,13244,1324402,33244,MEM,Memphis; TN,TN,47,Tennessee,54,940,938,-2,0,0,-1,0900-0959,18,956,1114,4,1115,1118,3,3,0,0,1100-1159,0,,0,95,100,78,1,480,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,25,3,2017-01-25,UA,19977,UA,N35260,431,14771,1477102,32457,SFO,San Francisco; CA,CA,6,California,91,11292,1129202,30325,DEN,Denver; CO,CO,8,Colorado,82,950,950,0,0,0,0,0900-0959,48,1038,1336,7,1325,1343,18,18,1,1,1300-1359,0,,0,155,173,118,1,967,4,0,0,18,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,31,2,2017-01-31,OO,20304,OO,N915SW,5310,11042,1104203,30647,CLE,Cleveland; OH,OH,39,Ohio,44,13930,1393004,30977,ORD,Chicago; IL,IL,17,Illinois,41,1340,1337,-3,0,0,-1,1300-1359,15,1352,1356,7,1410,1403,-7,0,0,-1,1400-1459,0,,0,90,86,64,1,316,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
